avg_diff,std_diff,min_diff,avg,std,min,won
3.449707,17.231506,3.555542,781.7537,260.2269,185.7591,0
-59.03949,32.48166,-16.616253,697.52686,265.033,55.581287,0
-37.22882,-56.100815,-4.7335815,703.4053,249.37755,73.82358,0
-52.76233,-21.64981,22.154892,732.21576,263.8425,166.6504,0
44.141907,-8.832489,15.841995,775.79504,277.21222,132.59447,0
-34.779297,-1.6595154,-5.650833,749.8602,259.42072,141.5986,0
-41.404053,-7.5035706,-75.12493,707.14685,274.5175,119.77773,0
43.725525,14.415329,-7.73172,779.5543,268.53748,165.83586,1
37.104492,21.542328,14.139923,765.6482,284.86728,104.18281,1
-69.34601,34.67601,-165.08508,689.45166,277.5835,120.991905,0
29.920715,22.58722,-79.24138,779.99963,281.237,95.23331,0
116.821045,-16.516739,96.1103,800.60693,255.87169,184.848,0
-24.74823,-6.836746,-17.109695,724.2337,250.17552,160.84483,0
-42.25659,12.952728,-68.09771,743.0332,266.96695,115.73354,0
-36.02704,-20.272278,-59.20967,736.33795,248.10147,86.86008,1
-21.86316,-21.82843,24.487152,765.63495,250.51712,159.69199,0
-24.207458,-10.866974,-35.896454,769.9277,266.2351,186.20854,0
-2.4898682,0.14363098,15.558456,717.66376,253.55054,153.00462,0
42.136475,38.79747,-83.17827,757.99664,258.03375,178.21272,0
-41.33264,-14.50499,-66.20385,720.0202,236.4379,103.223015,0
56.196533,13.808014,-81.581856,802.28845,271.77338,111.27039,1
72.46765,-13.324005,-14.350113,793.45514,264.12973,117.016815,0
60.290955,-30.615662,5.431267,816.358,260.01306,121.33474,1
-0.3100586,-25.684555,-32.126266,758.0839,230.59453,130.79138,1
-42.533325,20.19165,-70.816765,730.88916,284.42834,85.29829,0
2.5457153,-24.040543,105.68224,747.8329,244.1621,192.94734,0
152.06122,31.604431,181.15405,817.1247,261.18262,251.59741,1
57.39978,-11.49646,180.4389,794.6744,250.27216,235.44661,1
17.901062,-3.1021423,137.27237,762.71796,242.90114,244.93379,0
45.28125,12.709656,-58.805153,791.60675,269.34692,120.12333,1
23.312622,-3.3075867,-61.69223,768.5516,278.9355,85.63504,0
-62.1416,-2.2132568,61.83333,733.45087,258.0841,195.41998,0
-33.42444,1.8163757,22.062477,692.3605,256.15506,128.77888,1
-31.941345,-10.295746,-4.353775,768.008,267.94272,120.69228,1
40.970703,48.803772,-143.19878,789.7645,283.56696,59.470615,0
-44.92914,-1.500946,-144.45792,699.3729,266.03427,50.47539,0
-82.45691,-20.995728,19.841076,686.6599,246.61908,72.5476,0
-48.477905,-49.181152,116.563614,740.3051,225.32846,222.76863,1
-95.97778,-16.435303,-149.21832,694.4946,249.65411,110.07778,0
-5.789612,23.873444,30.501884,738.5712,281.92255,142.41014,1
-21.532043,-4.4125977,-44.9591,731.1405,261.97055,98.41769,0
-22.679626,-4.8730164,38.091934,710.95074,261.13586,186.07758,0
-41.887695,22.00151,-55.455986,734.7523,255.72493,114.72849,0
44.168884,47.384705,-76.10402,745.08716,274.45648,42.007133,1
-17.453125,-3.9848022,25.601425,806.66296,266.46158,156.1262,0
73.09369,-12.222595,186.59763,754.8204,259.5608,231.47601,0
-19.10852,-28.35617,80.66032,774.48694,245.76108,189.93874,0
-6.2682495,-18.59491,20.290527,796.48376,266.22543,122.35702,1
67.94635,-49.47551,40.363647,831.55255,231.06694,180.56421,1
25.243286,-19.5961,-13.631924,790.32294,251.6944,50.126328,0
87.1012,3.995407,-42.04364,776.4134,245.89012,183.77791,1
44.039673,22.002823,-60.50058,797.4263,266.5489,91.21005,0
-1.7745361,24.282501,-65.943596,731.4532,282.38446,74.79121,0
119.9093,-34.93654,77.68338,834.81323,253.47453,222.27129,0
-33.07849,18.635315,-12.138992,729.84607,270.94226,145.20853,1
86.59363,51.305298,13.272598,795.3823,289.27817,186.21588,0
57.909546,22.643707,-52.19832,840.7093,277.3306,108.90665,0
30.933044,5.7066956,-31.721397,785.9574,294.97598,42.36252,0
-56.445618,26.019638,21.62896,726.7767,267.91898,124.34188,1
-40.96039,2.9429932,62.93335,706.73615,278.4021,186.5321,1
16.882996,8.450134,18.418938,761.7745,268.4982,119.97656,0
50.7843,-9.247116,-12.223999,770.5148,234.60512,142.60843,1
-59.786194,-60.671997,-100.891174,748.9551,240.77539,39.566242,0
-59.933105,-9.178284,-40.97735,716.6022,264.21692,105.33787,1
-102.37744,-40.477997,10.605804,728.88916,240.47556,149.44276,0
-55.854004,-57.799118,-57.669,712.5243,232.5814,108.57833,0
75.674866,15.124817,88.13908,781.0159,289.15253,187.99329,1
-47.573914,0.50598145,53.48494,691.1941,267.96097,169.56316,0
-5.5198975,-41.927658,-5.5807114,713.04584,246.83629,114.11618,0
-116.35559,5.1907043,18.373611,656.1767,277.51065,102.94222,1
-0.8258667,-2.2393188,14.195618,685.7434,258.66373,121.80051,0
-49.19806,10.529755,-61.62021,729.5092,266.25433,134.32307,0
-0.1807251,8.707901,-57.198433,754.05524,261.15457,103.05723,0
-83.22974,-40.94435,-43.003754,753.61334,232.14098,144.00217,1
-47.91992,18.641663,-186.17339,715.5647,289.0438,58.65942,1
-53.027527,14.967133,-141.68977,690.046,275.42923,42.499966,0
-36.69861,-33.703705,-19.223694,710.69446,245.07843,101.15183,0
-74.01172,-9.684143,38.547585,658.4072,260.18784,157.22383,0
-44.494263,-7.39682,26.526428,714.811,276.98538,125.79766,0
-15.47168,-8.692841,-36.03607,729.1308,261.97467,135.59369,0
-22.877502,13.784546,133.62366,729.6825,271.79865,233.88307,0
-2.984497,-8.4522705,-1.8198853,751.8863,266.7531,103.68987,0
-2.7612305,11.971298,49.736176,753.9043,260.3535,183.62077,0
1.4169922,39.467224,4.682266,714.4507,278.49707,117.67649,0
43.053345,-25.182465,56.760727,742.3654,235.58444,169.6841,1
-12.423584,-26.286514,-34.297073,678.21783,234.02007,71.83697,1
35.853394,-24.221436,3.9600983,764.45325,227.02968,147.99133,1
72.53357,19.641739,-80.464424,729.4984,245.92563,127.903175,1
109.63782,14.28981,-10.947189,805.41956,265.76526,184.50415,1
-15.577698,1.5992737,144.83304,695.0371,261.02475,173.2075,0
-88.25702,-53.306152,63.31295,670.34863,264.39786,161.8419,0
79.03253,3.973877,-120.371414,786.62396,233.51837,137.07707,1
15.964539,-27.376587,-11.884537,747.94086,244.00348,163.6383,1
79.39331,21.320282,-52.364487,759.59607,275.61282,79.591644,0
-70.478516,37.803467,-86.37657,648.6612,268.99747,112.856995,0
-4.1725464,6.4445496,-5.458496,755.6712,275.6069,160.40059,1
-73.78943,-6.897949,-73.55252,691.8685,255.3093,81.24783,0
115.7702,30.302765,-30.909256,826.7213,272.16077,133.21178,1
-57.08203,13.702118,90.26927,740.5429,274.97617,186.44243,1
53.829407,46.81598,-174.15758,738.9786,260.47812,82.217575,0
-36.80652,18.527466,-155.04674,753.0364,274.74182,93.22858,0
-62.67987,16.917496,-55.58439,720.33325,253.92018,66.63232,1
67.703064,23.611801,2.8212128,730.703,271.30954,159.62437,1
28.153687,-21.15718,37.58993,730.9115,250.67067,71.408745,0
-90.107544,-7.6389465,-107.99098,735.7048,265.0565,90.03281,0
10.512451,-24.879547,-96.62308,748.4955,256.44894,47.835377,0
-70.48346,-42.83162,5.566437,665.2866,245.36891,185.92613,0
-28.6651,19.350372,-91.8658,781.2426,267.2541,132.16382,1
-2.0548706,40.055786,-87.13155,761.7949,295.63303,103.27506,1
-72.72003,21.502502,-134.42075,737.15125,288.3757,107.01357,1
-63.63788,1.0917664,-38.218605,700.8104,247.76764,124.09199,1
-17.864136,-4.8903503,17.539017,710.47046,243.09435,153.69629,0
28.556946,-4.903366,-54.67839,756.02374,231.65729,124.72748,1
-19.185974,-6.05249,31.438843,764.9251,258.95746,183.55595,1
25.706726,3.873108,-7.3627777,768.5439,258.0531,159.31856,0
-8.628906,-44.286835,-44.21994,748.5037,255.06073,128.93999,1
117.208374,-8.345047,81.92385,739.58203,219.17093,192.6919,1
15.199585,15.112625,16.115341,750.0724,254.52878,184.04688,1
10.771362,12.742279,72.21524,793.9233,260.5317,216.8626,0
69.14392,-15.424133,55.198387,784.3599,246.24377,126.071434,0
18.472473,-32.67209,57.68933,702.69714,237.45694,154.56354,0
141.54901,10.559418,-26.270065,811.41797,266.57474,130.32541,1
82.72119,-6.149475,128.68666,767.7462,251.8887,190.00435,0
-28.930237,-30.57779,118.76205,703.83563,255.8287,202.43327,0
115.60809,11.956329,-63.203384,800.3511,277.5988,128.63745,1
12.824402,-13.489014,9.188515,738.4067,258.526,106.72428,1
-16.45758,-6.349289,-39.775566,694.3041,251.64107,92.86184,1
-102.609436,-22.572998,14.456551,662.23694,236.53244,130.26117,1
93.28833,-31.836288,75.73936,758.806,235.25258,189.72125,1
-108.03668,13.095764,27.113121,681.1353,253.69603,115.488365,0
22.116394,36.533752,-0.8054199,731.74445,296.79623,107.18972,0
-45.8031,30.082672,36.407875,714.3628,278.99957,162.47198,0
61.553284,-11.102173,34.10595,785.1437,254.78293,153.6147,0
75.69916,-49.536484,45.432907,827.0461,246.48192,210.86705,1
-30.39624,6.2783966,2.721634,750.86633,257.61148,220.99348,0
-21.960327,-10.819138,-99.159424,733.3813,247.79274,84.3288,0
144.2774,6.7637024,116.9493,790.6047,260.2296,217.2747,1
-6.413025,-4.678238,123.46246,744.60406,251.12273,188.64648,1
-95.17212,-0.9866638,-76.284584,664.64856,262.48022,73.13015,0
-67.56793,-13.85585,-130.15851,723.6441,250.46501,120.678406,1
-38.994934,0.7130585,-116.12733,694.7726,251.04344,67.77392,1
-33.006775,30.842926,-22.98317,740.78094,275.15906,159.98901,0
-3.690857,5.694977,18.36953,788.75635,263.9591,140.44627,0
-92.047485,-19.311905,45.494537,707.55914,241.25337,165.27423,0
56.393555,-67.312744,162.21504,805.0363,238.6459,298.5203,1
46.449463,-7.1574554,14.295967,764.7762,247.38182,134.41917,1
75.85632,29.579315,-82.043274,752.0982,272.17297,77.139755,1
50.67456,-8.525452,31.935764,770.96906,277.51288,87.85095,1
30.322449,-47.981537,57.154144,670.93866,211.07703,220.69762,0
27.047424,-27.21434,113.02458,691.65936,245.22398,178.70178,0
-8.491821,43.406235,-53.191628,697.2496,281.1265,105.14243,0
35.92737,-57.474808,85.59331,614.89233,203.90645,234.15137,0
77.00824,-32.465652,62.3832,792.331,241.27983,172.78082,1
1.9204712,-6.702133,72.86569,737.82916,231.25864,235.78957,1
43.57367,43.62291,-77.24007,788.8569,297.53226,151.61874,1
15.269653,-19.619675,63.826324,753.67346,242.1887,231.5959,0
66.022156,-8.338623,-52.613907,777.1958,256.54227,107.3042,0
-44.62329,-29.366974,-80.14663,705.80176,230.99442,73.3269,0
33.25714,7.206024,-128.8653,723.63605,264.55533,33.61141,1
49.91913,1.9937439,68.14554,755.78467,262.57535,203.55444,0
115.2027,26.669312,-74.06239,781.5665,275.6954,47.69376,0
26.807678,-27.507523,27.828384,725.27576,229.34807,171.05518,1
26.917908,-24.600754,-56.68234,729.17365,255.78178,54.5731,0
61.881775,10.950439,10.572525,754.3754,280.25183,104.96197,1
83.26318,11.491547,16.979324,748.6478,263.604,105.58073,0
59.09668,-36.021744,41.453392,738.51385,211.21564,153.23402,0
65.174255,18.57492,75.09503,742.4872,257.38318,188.65753,0
-54.60138,-18.896927,-48.35517,691.4881,247.94759,98.49729,1
49.717163,-13.725113,-0.88196945,738.244,238.32573,34.87213,1
78.3963,32.039047,73.83193,735.54193,280.9829,200.30365,1
107.86322,26.33075,118.55651,757.9115,286.2749,185.9127,0
45.97998,-24.397202,-37.550682,752.23694,247.93758,113.25619,0
-11.75238,9.978012,-52.85781,697.8413,265.7504,28.36664,1
102.12561,13.367752,40.90999,857.0324,262.71744,269.60574,0
72.54297,26.834366,66.84482,857.77515,265.35443,253.33708,0
-7.1222534,-18.215988,-3.4097214,725.64667,244.59889,81.50648,1
-44.165405,2.47937,49.39119,729.8874,261.59354,159.43684,0
26.043457,-5.0260315,13.131378,817.86334,258.86234,167.1288,1
-63.367004,-20.460861,-23.661606,763.4046,217.16968,252.5319,0
31.263977,17.268204,40.814682,762.93536,263.5455,166.09575,0
0.061950684,4.8226013,109.83252,766.7491,269.28967,215.68555,1
11.035767,29.912231,-40.895477,725.3561,268.12833,148.29512,0
62.93329,0.27804565,25.331932,797.1383,280.9491,150.0374,0
-14.381531,16.552704,61.346066,764.52124,284.18643,100.81839,0
150.8211,-10.139786,70.43353,817.5425,233.23418,215.34941,0
15.946045,13.488449,-147.78307,735.90985,259.3744,68.50827,0
102.44745,-0.30645752,142.40782,803.0056,261.42453,202.79362,1
-5.93219,-46.109344,-45.743027,718.675,262.7848,82.808624,0
16.625488,66.11606,-172.82025,773.3535,284.3263,100.9441,1
104.22467,27.332947,101.69496,806.9688,269.19736,164.04631,1
32.43506,-26.560135,40.227768,778.88257,254.6201,127.08405,1
-60.252136,10.649963,9.538788,746.57526,245.17285,276.88745,1
-91.427185,0.36627197,-101.388084,711.0743,241.80501,114.72625,0
-87.07379,18.82901,-39.408333,753.936,272.0895,104.47993,1
-44.504333,-26.359528,-7.345093,729.7315,254.71045,149.9862,0
-52.333008,8.157837,-89.72896,744.88043,254.128,137.0727,1
59.927307,-23.888489,2.570427,801.55646,264.7365,126.89307,1
0.788208,-36.95021,101.52627,752.154,243.94505,169.16618,0
5.79303,1.5829926,85.89241,703.0909,245.38475,190.6079,0
-3.8807983,15.601471,8.576286,691.9801,239.90652,131.02048,0
-105.30969,-27.952988,57.845856,616.5297,222.25377,123.107155,0
-11.707703,2.0406494,-22.149963,745.68,272.62387,131.27443,0
-112.04022,-39.893265,85.55386,675.30035,228.1556,228.80891,0
9.530884,-26.7854,-9.549286,725.66644,240.21863,141.52916,1
58.47809,0.62612915,26.11969,775.1335,266.51694,156.89229,0
22.100098,-14.775116,114.714005,780.56335,243.01309,283.9596,1
-38.443665,-5.4348755,-39.785656,739.23224,284.5887,57.80096,0
-64.26849,1.5842743,-77.0974,741.38995,240.5454,246.19563,0
-66.7312,12.189987,-44.348434,703.2207,261.83154,111.79932,0
33.998047,-53.226166,157.50949,775.87244,214.87177,243.48918,1
-67.22778,-34.019257,38.894295,718.2342,250.22977,138.08073,1
-136.62927,-45.71559,-98.78847,685.42,246.14906,178.47179,0
-41.826355,19.29065,-78.3475,747.6215,258.38547,134.3929,1
-36.70166,-19.718277,26.07695,717.88257,244.88707,164.50949,0
10.916443,-18.165802,-68.55089,749.70105,258.55728,96.68457,1
1.9104004,16.554504,41.4981,759.9288,273.588,141.30486,0
84.16858,-25.420105,94.830536,758.8916,232.87494,170.99992,0
-31.938538,31.970474,8.940201,673.1296,277.06427,136.45088,0
-106.33411,13.968521,-128.84056,715.0825,266.17413,115.31302,0
23.297546,16.74147,24.519165,722.4825,254.3595,127.988976,0
78.76819,17.220047,-42.49391,797.98035,266.10602,86.21649,1
42.3963,15.167236,-134.33939,795.1519,265.7966,84.44869,0
83.75568,-52.623108,141.37085,796.34033,219.64166,219.85173,1
28.585266,14.153549,24.63301,729.34595,257.6694,95.85122,1
70.71954,25.681732,4.2093506,715.7978,261.06445,150.67244,1
-35.634766,14.774139,-87.11949,693.62866,254.46947,117.214905,0
45.38214,23.34404,33.37407,780.8003,263.5709,184.84003,1
-150.07202,-0.50323486,91.51506,672.81903,248.26608,131.77667,0
-32.742188,3.6332397,-43.85872,738.6001,245.50151,148.30486,0
81.12506,-3.4593353,121.76077,716.6852,253.1306,256.337,0
-57.097168,-0.94758606,-41.141083,719.7977,243.71233,134.51302,1
-13.760437,-9.462814,96.38487,738.9132,235.81989,182.22588,0
-66.63275,-14.505264,-2.8213348,720.9213,234.0677,153.89796,0
20.854004,-10.032669,55.066246,750.76654,249.48964,143.6685,0
-5.211426,4.4675446,33.188965,727.64954,251.3407,166.36304,0
-7.966675,14.91684,-95.57056,751.4681,253.5055,149.3853,0
48.643738,-60.60013,57.345497,790.2131,260.27512,171.42195,0
-14.608704,38.662964,-82.84477,710.272,288.9445,49.497356,1
67.314575,15.345657,-64.45891,777.96844,262.76282,146.89656,0
-44.841553,-2.242157,14.62989,707.0538,248.33298,133.0379,0
-5.441162,-20.789673,-80.738205,727.3039,275.20663,62.413635,1
-79.15369,2.0166779,-153.80472,709.50336,248.6877,45.658478,0
36.417786,75.980896,-192.36139,783.3798,306.06775,58.735302,1
-11.159912,26.695953,-39.912033,746.55194,260.06976,139.75204,0
53.47632,13.076004,-90.044,752.8938,266.29974,95.58485,0
-29.477478,11.475128,30.529343,734.7105,261.27026,235.49565,1
49.97699,-59.03195,52.3714,763.8181,229.71634,119.74578,0
-93.98645,-35.952454,80.78375,671.38257,231.60593,155.09135,1
-48.87445,-3.573944,-70.52966,741.5608,253.25623,154.69832,1
-55.558838,-14.375793,-17.183044,771.18994,259.66858,172.58269,0
-41.57434,6.1592255,-48.911232,767.8966,255.76045,108.643166,1
-33.50653,2.925293,-31.791573,705.74414,266.6691,89.05478,0
-8.966614,-32.214203,2.5981903,766.4861,265.26517,111.543236,0
-64.37781,-14.764526,47.254654,686.49316,257.06598,195.3644,0
12.062622,-8.465607,-79.58801,777.553,261.70532,111.837524,0
38.692017,39.257614,-64.06058,761.4112,283.85007,49.452465,0
-59.533875,-21.60884,-141.31064,753.9487,251.13676,58.76927,0
45.325684,-3.5758057,73.30967,812.20264,240.71628,198.02881,1
55.8432,-10.294815,-22.639404,745.5201,221.93759,171.78609,0
-32.55255,1.5519409,-5.7122955,721.04236,270.0455,168.2356,0
115.93109,-44.725723,168.5792,779.0862,231.82146,234.79149,1
-55.552002,-41.247467,-9.174973,695.8882,231.86151,199.14972,0
22.873169,0.03463745,-16.896988,754.83105,258.26254,175.37543,0
27.588135,0.8405762,72.43008,749.04846,258.72284,167.07346,1
-22.19159,-15.759735,26.522728,761.543,257.0593,137.75569,1
-0.115234375,-20.381653,-84.49813,726.32745,260.213,81.12664,0
-56.796936,14.961685,-104.87558,662.01636,256.6434,60.17749,1
-5.029602,-18.785385,-51.5625,696.87384,243.38579,95.78931,1
50.440002,-32.74637,107.03292,793.0279,269.67157,212.61365,1
80.27191,2.5969086,79.34884,785.5948,246.94014,184.09192,0
30.441223,1.332901,72.4042,727.7222,218.84883,186.34355,0
-39.752625,-10.456116,15.484558,703.7243,236.18483,183.00603,0
15.29541,1.9042664,9.809402,732.0424,257.66107,104.41306,1
38.293518,0.06512451,14.066002,721.5552,251.24232,137.69946,0
-3.8600464,3.9895477,-105.07026,716.0714,259.62323,96.97434,1
29.910889,-28.63234,114.70554,773.26184,241.4908,234.51575,0
0.8878174,-19.218689,-37.964462,692.4842,233.53552,100.07364,1
-10.669556,11.239761,18.102295,768.1403,252.56926,202.74776,0
-23.819458,-15.351685,-46.549034,703.04407,258.36816,94.03399,1
6.1380615,-20.647598,-53.77436,733.29956,254.5684,124.86375,0
-37.840576,-0.20306396,-47.570045,769.02234,273.58807,104.00118,1
13.515198,-49.14,158.26593,737.60187,224.34328,260.02798,0
146.62042,-25.585052,101.54461,810.7656,244.19498,206.99327,1
114.63287,14.739029,65.66196,755.75616,254.78667,195.97896,1
55.431946,22.665085,24.650131,762.72424,268.71057,146.18407,1
47.904846,-11.175491,74.88957,782.911,255.83925,194.32451,0
22.920105,10.2361145,-97.6689,720.3488,287.89398,51.915157,1
39.139282,31.39769,-37.214386,761.51886,258.90845,173.34673,0
78.63562,-6.1634216,-16.07695,780.65515,236.47865,131.45227,1
-29.011719,-22.197144,-40.48169,702.21936,260.49054,139.68713,1
13.988281,-26.003723,48.24209,807.37244,232.19467,136.82384,0
69.72302,-15.482666,60.310783,781.2949,256.17572,169.89357,0
-76.96863,-2.8621368,-149.48172,742.517,252.31277,91.34171,0
-35.68689,-43.126205,13.239006,694.1676,237.43678,135.51741,1
46.62909,8.499695,162.11662,780.2835,268.39328,218.93251,0
-28.011719,17.399872,-60.005325,740.2489,267.14816,153.71678,1
200.80121,-21.192627,255.87741,834.2815,228.98003,325.9306,0
-36.712585,-15.87941,0.5888519,739.10236,233.98126,172.02098,1
17.319519,-12.081268,68.151024,746.50305,250.42548,109.78599,0
4.442322,13.992554,49.018585,739.6766,255.34795,214.95972,1
29.762695,33.680313,-68.244934,763.08344,267.2978,154.5259,1
-61.39557,-31.528687,75.134285,733.21765,256.7799,170.7871,0
16.56488,1.4369965,48.715233,711.4327,240.2117,170.97949,1
73.06006,29.089188,-72.03255,788.74475,263.48087,139.90375,0
17.981323,25.180893,-15.66066,727.4681,258.01724,199.44823,1
61.160583,2.7217407,-0.19747925,816.40985,279.80396,212.80647,0
25.358276,20.928024,102.277855,770.23926,247.54816,185.21321,1
-88.953735,1.7600708,-124.977234,737.4275,269.73233,88.8725,1
47.02185,-6.94075,-80.56218,822.3614,222.83234,135.55249,1
37.98175,10.908096,52.85311,791.3605,259.0222,129.81493,0
81.34119,1.6381683,107.86157,774.9356,250.16614,159.1371,1
78.589294,-4.994507,163.02104,813.5633,271.79465,212.80298,1
39.446655,-13.719452,10.607849,829.72235,253.58865,157.8997,1
-63.137817,-62.821594,7.959656,720.05536,231.22504,139.78908,1
-55.146484,-6.309204,-8.251221,687.92804,257.14343,120.72473,0
-40.13434,-6.024933,31.813698,702.60394,260.15427,133.82655,1
-68.627014,-57.164963,129.38428,692.1253,233.17873,177.8836,0
-66.75629,-27.99643,32.731834,692.54596,267.36258,144.02458,1
33.58313,-26.761932,22.824188,735.29956,242.6123,154.03716,1
-47.593323,1.2625885,-67.45856,686.57465,236.77412,141.22052,0
0.7265625,12.975952,-90.16871,726.7324,275.0465,94.327065,1
-14.11554,-22.222992,65.331085,750.3299,257.66525,210.80962,1
116.592224,-46.44925,155.00711,798.6324,229.0433,284.83658,1
-74.244995,7.671295,-14.16748,705.2065,272.9083,185.6046,1
19.566528,-28.207779,76.97965,777.5387,249.04314,191.34082,1
-29.056335,21.874756,109.83805,716.5575,250.2754,176.67317,1
16.371826,-17.36502,-40.237854,733.79193,249.9021,132.63976,1
9.697449,5.7131653,85.24984,772.437,263.75058,196.5271,0
52.523865,-11.375504,-18.304,746.42896,253.11757,186.79968,0
28.188171,-27.917236,-25.174553,740.7476,268.2101,127.97408,1
-2.7698975,-6.6329346,-27.427765,788.5568,254.10257,171.97969,1
-56.110535,-7.324951,-83.830124,722.9523,262.977,103.78882,1
18.126831,-31.007507,152.2273,793.44165,247.34186,266.6406,1
50.095398,-13.053238,-19.87188,755.44714,236.30122,63.111206,1
86.79657,-4.8962708,86.93927,777.5074,254.14325,216.74797,1
87.859924,20.480942,37.46237,764.19183,252.15189,194.26843,1
122.34082,-6.286026,99.42754,794.3838,251.21523,189.36525,0
63.963074,-13.807007,-48.958603,760.81537,252.46915,105.48355,0
1.8433838,-26.886932,-30.868416,730.9042,258.28302,118.72167,1
-62.555115,-40.658783,62.33394,734.8436,247.5607,182.97218,1
-9.06311,-17.830444,-53.124146,787.5624,235.81741,138.84229,0
-97.06476,-1.2224884,-113.68173,737.86615,254.38258,172.66461,0
-90.7395,-18.022156,-77.692924,726.6354,255.60785,104.783394,0
5.6071777,-20.192596,81.1131,736.313,239.20721,163.07672,0
95.40997,-7.040985,57.649025,830.3349,277.8669,136.84633,1
67.83411,-12.479004,69.706825,815.0862,259.83264,155.73126,1
70.96185,-16.108948,77.078026,782.99927,261.68463,196.61601,0
-24.510742,21.67694,7.2429657,726.8735,285.34705,164.39006,0
57.76245,14.5134735,-31.297104,795.6863,266.62894,128.92767,0
-88.086,19.121674,-51.31743,699.5601,244.47478,162.5743,0
-89.731445,43.075104,-151.78961,691.4969,276.96497,129.21878,1
-130.94537,73.21735,-213.94926,661.76984,296.25543,48.075848,0
42.040955,-13.265686,94.44087,784.1023,261.82275,177.79298,0
-103.61542,-27.474518,-9.42617,672.8581,263.59216,95.01231,0
131.68146,29.364746,-27.101913,791.67255,277.2694,80.86198,1
93.31598,59.384674,-8.426575,820.5154,283.67365,175.6847,1
111.53937,2.8964233,-47.710648,844.2156,250.40242,152.43785,0
-69.91455,-5.3862,78.76242,715.825,276.08862,162.33368,0
40.305176,-12.225357,12.545898,777.05414,233.35997,205.14796,1
77.45825,-12.349884,153.59433,839.84186,270.8576,229.64679,1
78.2489,-0.4651947,48.177383,774.9522,247.79002,197.35606,0
34.295105,-1.8821411,53.136345,765.44147,256.4258,135.6699,0
131.36823,20.014633,-38.036144,814.6254,270.17786,63.85156,0
3.4612427,-12.987457,49.68141,754.56177,261.65683,127.012245,1
-30.771667,37.718384,-53.220123,717.49036,247.81082,130.62993,1
38.78772,-30.888596,104.81577,775.0341,239.84892,214.67961,0
53.173462,57.165436,-84.84542,782.76996,290.7734,103.807976,1
11.584656,16.64795,-29.242447,775.71277,270.2931,143.28473,1
44.345154,58.788208,-45.669327,781.5398,279.26877,106.706116,1
19.944641,-40.181,19.448563,777.2712,241.04446,189.57698,0
59.01068,24.786804,-40.97596,780.00775,265.02237,104.327446,1
97.704346,-30.20906,-15.734741,820.894,238.2725,126.30505,0
-26.504395,-22.372253,86.01525,719.4151,248.13422,168.23297,1
-21.136292,33.690125,-200.40125,739.3947,268.2365,73.46085,0
-1.4197998,-15.91507,104.52219,738.63916,258.8828,173.21593,0
-91.794556,-84.039246,-104.4332,736.8133,204.94476,229.05658,0
-15.201111,8.567764,53.604477,721.5306,230.92227,194.50677,0
-78.8681,-3.1695557,-22.045845,690.2398,265.74088,96.80066,1
-48.058228,-57.763794,27.28376,733.9264,231.61197,145.65161,0
118.13287,1.4907227,140.24983,816.79504,250.60895,200.00154,0
-60.565674,-58.008224,3.5414734,704.11633,226.69612,134.35036,0
-75.62506,-8.403931,-54.672646,698.17444,257.21417,99.87319,0
-50.83661,-11.150223,53.120132,711.42615,244.30736,152.63234,1
-58.76599,-11.172043,29.981827,733.1745,235.27814,170.15714,0
-129.18152,2.2142792,-128.56139,731.19653,249.76561,145.72194,0
-21.058838,-22.521194,83.11983,744.6705,251.61433,129.00098,0
-27.033325,-11.325836,-42.610573,772.6198,274.6223,98.33433,0
-4.3253174,58.474,82.05448,746.20416,290.27374,152.2376,0
-51.62384,9.355972,-16.254028,777.6398,261.99915,191.77217,0
-59.64148,-31.186295,122.950096,721.23975,225.77788,203.21016,0
40.7583,-6.3593597,20.977097,807.36945,250.05199,187.8493,0
9.705139,-24.943954,-52.489418,755.29297,241.34975,92.41416,0
-9.009399,7.561493,26.868713,750.18286,274.98944,124.203026,0
-9.730225,8.407623,-116.73412,697.8178,269.38983,95.71249,0
-24.792969,-33.219025,-45.26361,749.78516,240.09839,47.849823,0
87.63745,56.206573,59.270027,761.18884,281.4467,130.55592,0
-10.935669,-14.807495,24.060287,724.65717,254.13208,104.42478,0
-20.992981,0.85417175,-67.480576,770.2182,248.0961,172.6733,0
-25.239502,6.7585754,2.7691193,760.4234,271.29208,207.96785,1
16.900818,-9.170227,-9.0672455,740.90265,258.7743,146.10999,1
-57.498352,23.227814,-48.61467,700.4699,271.78207,84.92273,0
-119.43939,3.8848572,-154.4989,692.824,261.6764,78.41473,0
88.5271,11.39917,54.613174,833.1386,267.6605,155.6176,0
-71.84857,-6.6619873,60.62468,737.55457,244.86012,144.62355,0
116.220764,35.33568,-9.866089,796.4033,284.28378,140.19768,1
-1.5842285,2.689148,-19.193604,732.27356,266.5288,141.16408,0
-13.85437,20.545792,-50.13539,770.68713,267.22614,207.3315,0
-51.553894,-0.41851807,-97.09016,722.76324,272.4985,109.22611,0
63.861694,19.417633,0.5323944,826.419,272.30676,118.27535,0
-96.65936,-25.453156,-58.005432,689.0998,251.8862,69.95315,0
63.877686,-20.842987,86.52272,803.5071,239.41101,199.65242,0
-62.600708,14.604004,12.005417,718.507,272.97263,210.16705,1
40.103394,15.895935,118.33226,776.39764,265.43185,214.94661,1
-50.84027,22.383759,24.750809,721.94885,283.0519,176.32375,1
